month,region,merchant_category,card_type,transaction_volume,avg_transaction_usd,interchange_rate,revenue_usd,acceptance_rate
2025-02-01,Latin America,Travel,Credit,2140175,84.01,0.022,3955737.54,0.8751
2025-02-01,Latin America,Travel,Debit,1602024,41.49,0.0226,1502192.55,0.8679
2025-02-01,Latin America,Travel,Prepaid,438861,28.18,0.0225,278293.16,0.8728
2025-02-01,Latin America,Dining,Credit,2065654,82.27,0.0199,3381848.06,0.8737
2025-02-01,Latin America,Dining,Debit,1578465,43.13,0.0193,1313875.09,0.8691
2025-02-01,Latin America,Dining,Prepaid,429313,26.97,0.0191,221137.59,0.8648
2025-02-01,Latin America,Healthcare,Credit,2231069,84.65,0.0158,2983933.66,0.8762
2025-02-01,Latin America,Healthcare,Debit,1610169,43.61,0.0155,1088335.71,0.8654
2025-02-01,Latin America,Healthcare,Prepaid,426782,27.75,0.016,189480.45,0.8627
2025-02-01,Latin America,E-commerce,Credit,2223206,85.4,0.0236,4480864.42,0.8721
2025-02-01,Latin America,E-commerce,Debit,1613763,40.11,0.0245,1585657.29,0.8639
2025-02-01,Latin America,E-commerce,Prepaid,431119,28.99,0.0233,291213.91,0.8729
2025-02-01,Latin America,Fuel,Credit,2306500,88.57,0.0143,2921407.73,0.8622
2025-02-01,Latin America,Fuel,Debit,1577793,42.72,0.0142,957189.39,0.8719
2025-02-01,Latin America,Fuel,Prepaid,433694,28.8,0.0146,182387.9,0.8644
2025-02-01,Middle East & Africa,Retail,Credit,1357827,88.67,0.0181,2179153.7,0.8232
2025-02-01,Middle East & Africa,Retail,Debit,967306,41.49,0.0179,718416.87,0.8228
2025-02-01,Middle East & Africa,Retail,Prepaid,259941,27.42,0.0181,129008.92,0.8239
2025-02-01,Middle East & Africa,Travel,Credit,1410185,85.23,0.0217,2608122.88,0.8304
2025-02-01,Middle East & Africa,Travel,Debit,1030713,40.36,0.0221,919329.45,0.8338
2025-02-01,Middle East & Africa,Travel,Prepaid,268427,27.95,0.0226,169583.1,0.8331
2025-02-01,Middle East & Africa,Dining,Credit,1462542,83.19,0.0201,2445576.37,0.8318
2025-02-01,Middle East & Africa,Dining,Debit,970055,44.08,0.0195,833803.49,0.8276
2025-02-01,Middle East & Africa,Dining,Prepaid,247418,28.06,0.0196,136050.57,0.8322
2025-02-01,Middle East & Africa,Healthcare,Credit,1365959,85.93,0.0157,1842815.56,0.8335
2025-02-01,Middle East & Africa,Healthcare,Debit,1076035,40.0,0.0155,667154.12,0.8321
2025-02-01,Middle East & Africa,Healthcare,Prepaid,246922,28.84,0.0163,116071.15,0.8383
2025-02-01,Middle East & Africa,E-commerce,Credit,1348790,85.51,0.0238,2745087.16,0.8323
2025-02-01,Middle East & Africa,E-commerce,Debit,921254,41.08,0.0236,893206.27,0.8348
2025-02-01,Middle East & Africa,E-commerce,Prepaid,254911,27.51,0.024,168284.0,0.8218
2025-02-01,Middle East & Africa,Fuel,Credit,1408263,86.91,0.0144,1762393.47,0.8319
2025-02-01,Middle East & Africa,Fuel,Debit,924103,41.29,0.0142,541794.11,0.8273
2025-02-01,Middle East & Africa,Fuel,Prepaid,270257,28.83,0.0149,116102.8,0.8324
2025-03-01,North America,Retail,Credit,6569930,88.33,0.0181,10504123.48,0.9607
2025-03-01,North America,Retail,Debit,4688318,41.64,0.0183,3572434.71,0.9647
2025-03-01,North America,Retail,Prepaid,1335143,28.63,0.0178,680405.18,0.9565
2025-03-01,North America,Travel,Credit,6627274,86.58,0.0216,12393377.28,0.9658
2025-03-01,North America,Travel,Debit,5114320,43.97,0.0218,4902575.86,0.9558
2025-03-01,North America,Travel,Prepaid,1172144,28.35,0.0226,751116.45,0.9666
2025-03-01,North America,Dining,Credit,6664276,85.81,0.0194,11094001.19,0.967
2025-03-01,North America,Dining,Debit,5009161,41.22,0.0197,4067697.61,0.951
2025-03-01,North America,Dining,Prepaid,1249736,27.27,0.0195,664453.72,0.9591
2025-03-01,North America,Healthcare,Credit,7064645,83.32,0.0199,11713620.41,0.9526
2025-03-01,North America,Healthcare,Debit,5034897,43.74,0.0163,3589369.03,0.9589
2025-03-01,North America,Healthcare,Prepaid,1170879,28.0,0.016,524556.64,0.9541
2025-03-01,North America,E-commerce,Credit,7036084,85.2,0.0243,14567370.09,0.9653
2025-03-01,North America,E-commerce,Debit,4540533,43.35,0.0245,4822718.29,0.9684
2025-03-01,North America,E-commerce,Prepaid,1303029,28.63,0.0235,876647.61,0.9592
2025-03-01,North America,Fuel,Credit,6814722,80.78,0.0145,7982639.56,0.9683
2025-03-01,North America,Fuel,Debit,4959475,40.27,0.0146,2915573.65,0.9594
2025-03-01,North America,Fuel,Prepaid,1175178,28.45,0.0145,484707.76,0.9564
2025-03-01,Europe,Retail,Credit,5003409,88.33,0.0178,7867010.64,0.9366
2025-03-01,Europe,Retail,Debit,3433859,41.24,0.0178,2520725.97,0.9389
2025-03-01,Europe,Retail,Prepaid,892258,27.37,0.0176,429751.45,0.9309
2025-03-01,Europe,Travel,Credit,5039296,82.51,0.022,9146977.2,0.9372
2025-03-01,Europe,Travel,Debit,3506632,42.86,0.0215,3231197.06,0.9359
2025-03-01,Europe,Travel,Prepaid,911597,28.32,0.0214,552415.67,0.937
2025-03-01,Europe,Dining,Credit,4897520,84.75,0.0191,7927855.22,0.9433
2025-03-01,Europe,Dining,Debit,3383807,41.69,0.019,2680421.69,0.934
2025-03-01,Europe,Dining,Prepaid,965016,28.94,0.0196,547404.6,0.9437
2025-03-01,Europe,Healthcare,Credit,5034054,87.7,0.0158,6975348.62,0.944
2025-03-01,Europe,Healthcare,Debit,3710256,43.99,0.016,2611394.76,0.9448
2025-03-01,Europe,Healthcare,Prepaid,945183,28.88,0.0156,425772.17,0.9479
2025-03-01,Europe,E-commerce,Credit,4916994,86.57,0.0239,10173146.02,0.944
2025-03-01,Europe,E-commerce,Debit,3591524,40.84,0.0236,3461591.66,0.9468
2025-03-01,Europe,E-commerce,Prepaid,968182,27.7,0.0246,659686.55,0.9438
2025-03-01,Europe,Fuel,Credit,5072693,88.25,0.0148,6625476.84,0.9391
2025-03-01,Europe,Fuel,Debit,3340086,41.38,0.0145,2003893.77,0.9393
2025-03-01,Europe,Fuel,Prepaid,900340,28.29,0.0147,374450.29,0.933
2025-03-01,Asia Pacific,Retail,Credit,4370988,87.52,0.0183,7000839.58,0.9068
2025-03-01,Asia Pacific,Retail,Debit,3492441,42.14,0.0183,2693080.01,0.9082
2025-03-01,Asia Pacific,Retail,Prepaid,885168,28.13,0.0181,450754.15,0.9186
2025-03-01,Asia Pacific,Travel,Credit,4580753,87.67,0.0218,8754591.21,0.9117
2025-03-01,Asia Pacific,Travel,Debit,3566041,43.21,0.0219,3374288.97,0.9108
2025-03-01,Asia Pacific,Travel,Prepaid,859707,26.82,0.0222,511836.81,0.9178
2025-03-01,Asia Pacific,Dining,Credit,4722924,85.78,0.0195,7900394.1,0.9093
2025-03-01,Asia Pacific,Dining,Debit,3440943,40.64,0.0199,2782809.74,0.9183
2025-03-01,Asia Pacific,Dining,Prepaid,835788,28.88,0.019,458603.85,0.9149
2025-03-01,Asia Pacific,Healthcare,Credit,4577090,86.36,0.016,6324542.44,0.9025
2025-03-01,Asia Pacific,Healthcare,Debit,3583898,43.69,0.0164,2568136.27,0.9125
2025-03-01,Asia Pacific,Healthcare,Prepaid,825818,27.02,0.0157,350295.11,0.9106
2025-03-01,Asia Pacific,E-commerce,Credit,4585358,82.41,0.0241,9107242.3,0.9133
2025-03-01,Asia Pacific,E-commerce,Debit,3310789,43.74,0.0241,3489652.84,0.9064
2025-03-01,Asia Pacific,E-commerce,Prepaid,961269,29.35,0.0239,674324.7,0.9072
2025-03-01,Asia Pacific,Fuel,Credit,4360798,89.13,0.0141,5480640.61,0.9083
2025-03-01,Asia Pacific,Fuel,Debit,3207621,41.45,0.0143,1901303.0,0.9109
2025-03-01,Asia Pacific,Fuel,Prepaid,833421,28.9,0.0147,354039.08,0.9074
2025-03-01,Latin America,Retail,Credit,2323435,82.75,0.0184,3537642.89,0.8735
2025-03-01,Latin America,Retail,Debit,1577966,41.51,0.0178,1165860.22,0.8679
2025-03-01,Latin America,Retail,Prepaid,425449,27.93,0.0236,280430.24,0.8646
2025-03-01,Latin America,Travel,Credit,2155922,87.89,0.0226,4282322.6,0.864
2025-03-01,Latin America,Travel,Debit,1732876,40.46,0.0222,1556642.56,0.8625
2025-03-01,Latin America,Travel,Prepaid,389669,27.96,0.0223,242985.75,0.8689
2025-03-01,Latin America,Dining,Credit,2368760,86.21,0.019,3879963.1,0.8685
2025-03-01,Latin America,Dining,Debit,1593827,42.44,0.0198,1339267.9,0.8687
2025-03-01,Latin America,Dining,Prepaid,400759,28.15,0.0142,160171.15,0.8691
2025-03-01,Latin America,Healthcare,Credit,2145629,85.89,0.0157,2893284.8,0.8714
2025-03-01,Latin America,Healthcare,Debit,1694185,42.01,0.0157,1117338.72,0.8684
2025-03-01,Latin America,Healthcare,Prepaid,425520,29.34,0.0159,198501.23,0.8712
2025-03-01,Latin America,E-commerce,Credit,2268483,84.84,0.0234,4503680.31,0.8733
2025-03-01,Latin America,E-commerce,Debit,1513201,44.03,0.0243,1619055.59,0.8784
2025-03-01,Latin America,E-commerce,Prepaid,441247,26.82,0.0239,282828.5,0.8768
2025-03-01,Latin America,Fuel,Credit,2051844,87.05,0.0145,2590017.68,0.878
2025-03-01,Latin America,Fuel,Debit,1496763,43.25,0.0146,945174.98,0.8667
2025-03-01,Latin America,Fuel,Prepaid,392174,28.78,0.0144,162528.75,0.8695
2025-03-01,Middle East & Africa,Retail,Credit,1375581,86.99,0.018,2153848.45,0.8287
2025-03-01,Middle East & Africa,Retail,Debit,1077128,41.11,0.0183,810429.56,0.8223
2025-03-01,Middle East & Africa,Retail,Prepaid,281861,28.64,0.0183,147703.63,0.8311
2025-03-01,Middle East & Africa,Travel,Credit,1276466,82.19,0.022,2308000.92,0.8226
2025-03-01,Middle East & Africa,Travel,Debit,1081909,42.52,0.0224,1030513.72,0.8265
2025-03-01,Middle East & Africa,Travel,Prepaid,246365,28.98,0.022,157094.4,0.8263
2025-03-01,Middle East & Africa,Dining,Credit,1292087,88.04,0.0192,2184147.08,0.8219
2025-03-01,Middle East & Africa,Dining,Debit,940849,42.39,0.0191,761675.41,0.8242
2025-03-01,Middle East & Africa,Dining,Prepaid,261746,27.33,0.0199,142362.86,0.8333
2025-03-01,Middle East & Africa,Healthcare,Credit,1369487,88.08,0.0163,1966113.73,0.8274
2025-03-01,Middle East & Africa,Healthcare,Debit,936491,43.82,0.0157,644319.04,0.8243
2025-03-01,Middle East & Africa,Healthcare,Prepaid,263828,28.76,0.0165,125184.01,0.8256
2025-03-01,Middle East & Africa,E-commerce,Credit,1359661,82.54,0.0242,2715954.44,0.8339
2025-03-01,Middle East & Africa,E-commerce,Debit,978332,43.07,0.0242,1019781.37,0.8236
2025-03-01,Middle East & Africa,E-commerce,Prepaid,249959,27.44,0.0239,163949.98,0.8341
2025-03-01,Middle East & Africa,Fuel,Credit,1428245,83.98,0.0145,1739153.15,0.8334
2025-03-01,Middle East & Africa,Fuel,Debit,999121,43.56,0.0142,617939.72,0.8219
2025-03-01,Middle East & Africa,Fuel,Prepaid,282045,28.5,0.0145,116554.2,0.8377
2025-04-01,North America,Retail,Credit,6807938,88.55,0.0175,10549816.83,0.9626
2025-04-01,North America,Retail,Debit,5186401,43.76,0.0179,4062136.55,0.9669
2025-04-01,North America,Retail,Prepaid,1238412,26.88,0.0177,589100.94,0.963
2025-04-01,North America,Travel,Credit,6499207,87.12,0.0224,12682727.43,0.9645
2025-04-01,North America,Travel,Debit,4902217,41.32,0.0216,4374981.24,0.9637
2025-04-01,North America,Travel,Prepaid,1206856,28.48,0.0221,759707.38,0.9664
2025-04-01,North America,Dining,Credit,6097906,81.63,0.019,9458041.4,0.959
2025-04-01,North America,Dining,Debit,4616603,40.71,0.0192,3608567.43,0.9509
2025-04-01,North America,Dining,Prepaid,1188951,28.44,0.02,676239.55,0.9664
2025-04-01,North America,Healthcare,Credit,7091154,86.77,0.0161,9906165.41,0.9527
2025-04-01,North America,Healthcare,Debit,5109262,42.66,0.0156,3399942.95,0.9677
2025-04-01,North America,Healthcare,Prepaid,1285446,29.11,0.0164,613651.86,0.9638
2025-04-01,North America,E-commerce,Credit,6353354,88.71,0.024,13526170.84,0.9627
2025-04-01,North America,E-commerce,Debit,5160502,41.69,0.0237,5099256.79,0.9677
2025-04-01,North America,E-commerce,Prepaid,1326926,27.05,0.0237,850782.58,0.9518
2025-04-01,North America,Fuel,Credit,6907662,83.58,0.0144,8313488.23,0.9516
2025-04-01,North America,Fuel,Debit,5185954,41.75,0.0143,3096174.91,0.9598
2025-04-01,North America,Fuel,Prepaid,1359225,27.1,0.0146,537783.78,0.9598
2025-04-01,Europe,Retail,Credit,4678131,82.61,0.0183,7071907.33,0.9427
2025-04-01,Europe,Retail,Debit,3864526,40.33,0.0182,2836852.96,0.932
2025-04-01,Europe,Retail,Prepaid,964890,27.85,0.0177,475611.57,0.9475
2025-04-01,Europe,Travel,Credit,4682085,88.68,0.0222,9217560.09,0.9431
2025-04-01,Europe,Travel,Debit,3489725,43.7,0.0223,3400724.73,0.9414
2025-04-01,Europe,Travel,Prepaid,956348,27.97,0.0226,604612.96,0.9388
2025-04-01,Europe,Dining,Credit,5233881,87.43,0.0198,9060003.67,0.9408
2025-04-01,Europe,Dining,Debit,3337102,43.34,0.02,2892299.81,0.9397
2025-04-01,Europe,Dining,Prepaid,964264,27.6,0.02,532369.6,0.9434
2025-04-01,Europe,Healthcare,Credit,4881915,88.9,0.0161,6987436.36,0.9323
2025-04-01,Europe,Healthcare,Debit,3645284,40.24,0.0164,2405529.7,0.9392
2025-04-01,Europe,Healthcare,Prepaid,994679,27.09,0.0161,433900.82,0.9313
2025-04-01,Europe,E-commerce,Credit,4868857,86.66,0.0236,9958243.94,0.9475
2025-04-01,Europe,E-commerce,Debit,3700962,40.26,0.0238,3545902.25,0.9425
2025-04-01,Europe,E-commerce,Prepaid,989919,27.14,0.0235,631375.78,0.9441
2025-04-01,Europe,Fuel,Credit,5034573,81.29,0.0145,5933943.29,0.9408
2025-04-01,Europe,Fuel,Debit,3513677,43.4,0.0145,2211353.15,0.939
2025-04-01,Europe,Fuel,Prepaid,1029684,26.76,0.0141,388472.0,0.9454
2025-04-01,Asia Pacific,Retail,Credit,4342479,87.61,0.0176,6695853.86,0.913
2025-04-01,Asia Pacific,Retail,Debit,3400994,43.57,0.0182,2697015.73,0.9036
2025-04-01,Asia Pacific,Retail,Prepaid,912438,26.7,0.0185,450753.74,0.9035
2025-04-01,Asia Pacific,Travel,Credit,4800517,88.55,0.022,9352221.13,0.9017
2025-04-01,Asia Pacific,Travel,Debit,3534072,40.62,0.0215,3086672.92,0.9018
2025-04-01,Asia Pacific,Travel,Prepaid,873225,27.88,0.0251,611013.57,0.904
2025-04-01,Asia Pacific,Dining,Credit,4753448,81.65,0.0199,7723929.57,0.9099
2025-04-01,Asia Pacific,Dining,Debit,3587690,43.28,0.0192,2981195.07,0.9087
2025-04-01,Asia Pacific,Dining,Prepaid,945908,28.5,0.0201,541854.16,0.9068
2025-04-01,Asia Pacific,Healthcare,Credit,5041914,81.92,0.0161,6649621.7,0.9161
2025-04-01,Asia Pacific,Healthcare,Debit,3584363,42.39,0.0163,2476696.68,0.907
2025-04-01,Asia Pacific,Healthcare,Prepaid,846326,27.76,0.0157,368888.27,0.9136
2025-04-01,Asia Pacific,E-commerce,Credit,4725236,88.62,0.0239,10007936.37,0.9016
2025-04-01,Asia Pacific,E-commerce,Debit,3204659,42.47,0.0245,3334672.76,0.9151
2025-04-01,Asia Pacific,E-commerce,Prepaid,831173,26.62,0.024,530975.5,0.9042
2025-04-01,Asia Pacific,Fuel,Credit,4377207,88.29,0.0146,5642290.6,0.9085
2025-04-01,Asia Pacific,Fuel,Debit,3592202,42.81,0.0147,2260487.24,0.9047
2025-04-01,Asia Pacific,Fuel,Prepaid,921157,27.75,0.0145,370699.8,0.918
2025-04-01,Latin America,Retail,Credit,2243794,82.28,0.0175,3230839.14,0.87
2025-04-01,Latin America,Retail,Debit,1727283,43.19,0.0181,1350185.96,0.8674
2025-04-01,Latin America,Retail,Prepaid,390390,26.93,0.0177,186076.93,0.8705
2025-04-01,Latin America,Travel,Credit,2062170,87.22,0.0218,3920983.36,0.8707
2025-04-01,Latin America,Travel,Debit,1538831,42.67,0.0245,1608685.87,0.8661
2025-04-01,Latin America,Travel,Prepaid,403221,28.52,0.0224,257585.03,0.8782
2025-04-01,Latin America,Dining,Credit,2195773,86.45,0.0191,3625490.55,0.8621
2025-04-01,Latin America,Dining,Debit,1648543,41.73,0.0192,1320700.42,0.8671
2025-04-01,Latin America,Dining,Prepaid,444701,26.72,0.0198,235283.08,0.8742
2025-04-01,Latin America,Healthcare,Credit,2354677,87.43,0.0157,3232027.08,0.8697
2025-04-01,Latin America,Healthcare,Debit,1512224,42.93,0.0164,1064681.68,0.8716
2025-04-01,Latin America,Healthcare,Prepaid,412193,28.5,0.0157,184404.61,0.867
2025-04-01,Latin America,E-commerce,Credit,2303213,81.58,0.0237,4453331.48,0.8741
2025-04-01,Latin America,E-commerce,Debit,1706553,40.83,0.0238,1658219.07,0.8695
2025-04-01,Latin America,E-commerce,Prepaid,422942,27.01,0.0246,280978.79,0.8774
2025-04-01,Latin America,Fuel,Credit,2188922,81.91,0.0144,2581824.58,0.8738
2025-04-01,Latin America,Fuel,Debit,1645233,40.75,0.0149,998926.84,0.8635
2025-04-01,Latin America,Fuel,Prepaid,437039,26.98,0.0141,166271.09,0.8761
2025-04-01,Middle East & Africa,Retail,Credit,1368867,83.67,0.0176,2015792.14,0.8364
2025-04-01,Middle East & Africa,Retail,Debit,1023697,42.58,0.0183,797671.48,0.8319
2025-04-01,Middle East & Africa,Retail,Prepaid,251005,28.99,0.0185,134636.37,0.8231
2025-04-01,Middle East & Africa,Travel,Credit,1456705,89.21,0.022,2859059.22,0.8315
2025-04-01,Middle East & Africa,Travel,Debit,1061295,42.97,0.0217,989513.06,0.8339
2025-04-01,Middle East & Africa,Travel,Prepaid,254258,28.22,0.0218,156432.4,0.8365
2025-04-01,Middle East & Africa,Dining,Credit,1398233,85.63,0.0191,2286761.58,0.8218
2025-04-01,Middle East & Africa,Dining,Debit,1084367,41.88,0.019,862785.37,0.8345
2025-04-01,Middle East & Africa,Dining,Prepaid,245225,27.94,0.0195,133615.28,0.8349
2025-04-01,Middle East & Africa,Healthcare,Credit,1448838,82.79,0.016,1919289.55,0.831
2025-04-01,Middle East & Africa,Healthcare,Debit,928441,43.89,0.0162,660134.09,0.8239
2025-04-01,Middle East & Africa,Healthcare,Prepaid,256341,26.85,0.0161,110829.05,0.8297
2025-04-01,Middle East & Africa,E-commerce,Credit,1334970,88.04,0.0243,2856073.28,0.8341
2025-04-01,Middle East & Africa,E-commerce,Debit,930373,43.14,0.0239,959295.32,0.8362
2025-04-01,Middle East & Africa,E-commerce,Prepaid,260987,27.64,0.0244,175995.83,0.8294
2025-04-01,Middle East & Africa,Fuel,Credit,1407412,81.35,0.0148,1694515.44,0.8365
2025-04-01,Middle East & Africa,Fuel,Debit,980077,41.69,0.0141,576100.95,0.8262
2025-04-01,Middle East & Africa,Fuel,Prepaid,283914,28.82,0.0145,118663.51,0.8348
2025-05-01,North America,Retail,Credit,6194213,87.0,0.0184,9916148.27,0.9515
2025-05-01,North America,Retail,Debit,5197541,43.63,0.0182,4127143.98,0.9525
2025-05-01,North America,Retail,Prepaid,1249341,27.62,0.0181,624654.44,0.9538
2025-05-01,North America,Travel,Credit,6701812,86.78,0.0261,15179211.75,0.9543
2025-05-01,North America,Travel,Debit,5225432,40.38,0.0242,5105884.58,0.9596
2025-05-01,North America,Travel,Prepaid,1366512,29.29,0.0221,884419.33,0.9544
2025-05-01,North America,Dining,Credit,6899640,83.75,0.0192,11094362.69,0.9555
2025-05-01,North America,Dining,Debit,4991749,40.17,0.0192,3849587.36,0.957
2025-05-01,North America,Dining,Prepaid,1273986,26.94,0.0195,669352.16,0.964
2025-05-01,North America,Healthcare,Credit,6828776,83.23,0.016,9094208.45,0.9623
2025-05-01,North America,Healthcare,Debit,5084653,43.3,0.0164,3610458.84,0.9685
2025-05-01,North America,Healthcare,Prepaid,1188062,27.88,0.0164,543259.86,0.9519
2025-05-01,North America,E-commerce,Credit,7062096,88.88,0.0237,14876216.91,0.9525
2025-05-01,North America,E-commerce,Debit,4677905,41.98,0.0243,4772517.08,0.9672
2025-05-01,North America,E-commerce,Prepaid,1281026,27.42,0.0242,850069.84,0.969
2025-05-01,North America,Fuel,Credit,6683376,83.7,0.0142,7943170.45,0.9589
2025-05-01,North America,Fuel,Debit,4964157,40.16,0.0143,2851167.28,0.9671
2025-05-01,North America,Fuel,Prepaid,1222117,28.41,0.0089,308957.57,0.9583
2025-05-01,Europe,Retail,Credit,4854269,83.52,0.0182,7379118.0,0.9418
2025-05-01,Europe,Retail,Debit,3753498,41.77,0.0184,2884823.73,0.9363
2025-05-01,Europe,Retail,Prepaid,901209,27.08,0.0183,446620.99,0.9355
2025-05-01,Europe,Travel,Credit,4966966,87.29,0.0226,9798924.52,0.9315
2025-05-01,Europe,Travel,Debit,3553363,40.6,0.0219,3159337.95,0.948
2025-05-01,Europe,Travel,Prepaid,990053,29.32,0.0217,630022.21,0.9464
2025-05-01,Europe,Dining,Credit,5133175,82.05,0.0197,8297654.34,0.9351
2025-05-01,Europe,Dining,Debit,3371728,40.43,0.0193,2631033.34,0.9355
2025-05-01,Europe,Dining,Prepaid,909259,26.7,0.0196,475782.26,0.9366
2025-05-01,Europe,Healthcare,Credit,4855109,85.34,0.0159,6587839.0,0.9337
2025-05-01,Europe,Healthcare,Debit,3523343,41.6,0.0164,2403717.09,0.94
2025-05-01,Europe,Healthcare,Prepaid,903267,27.5,0.016,397388.49,0.9307
2025-05-01,Europe,E-commerce,Credit,5169534,83.57,0.0247,10670318.15,0.9439
2025-05-01,Europe,E-commerce,Debit,3623690,43.86,0.0237,3767176.2,0.949
2025-05-01,Europe,E-commerce,Prepaid,968896,28.18,0.0235,641692.3,0.9476
2025-05-01,Europe,Fuel,Credit,4933394,86.97,0.0147,6307065.41,0.9475
2025-05-01,Europe,Fuel,Debit,3428944,41.19,0.0145,2048150.1,0.9382
2025-05-01,Europe,Fuel,Prepaid,1009827,26.86,0.0145,393281.91,0.9316
2025-05-01,Asia Pacific,Retail,Credit,4809212,82.64,0.0181,7193387.66,0.9179
2025-05-01,Asia Pacific,Retail,Debit,3314607,42.16,0.0175,2445594.29,0.909
2025-05-01,Asia Pacific,Retail,Prepaid,929225,28.03,0.0176,458461.86,0.9044
2025-05-01,Asia Pacific,Travel,Credit,4565749,88.77,0.0221,8957054.87,0.9174
2025-05-01,Asia Pacific,Travel,Debit,3360323,43.49,0.0215,3141728.97,0.9076
2025-05-01,Asia Pacific,Travel,Prepaid,885998,27.58,0.0217,530330.34,0.9187
2025-05-01,Asia Pacific,Dining,Credit,4984527,86.94,0.019,8233433.31,0.909
2025-05-01,Asia Pacific,Dining,Debit,3707586,41.11,0.0199,3033302.28,0.9156
2025-05-01,Asia Pacific,Dining,Prepaid,972463,29.11,0.0194,549182.93,0.9034
2025-05-01,Asia Pacific,Healthcare,Credit,4768479,82.52,0.0156,6138234.75,0.9095
2025-05-01,Asia Pacific,Healthcare,Debit,3638813,40.18,0.0165,2412284.94,0.9184
2025-05-01,Asia Pacific,Healthcare,Prepaid,941460,27.75,0.0156,407506.48,0.9175
2025-05-01,Asia Pacific,E-commerce,Credit,4638555,86.79,0.0241,9701858.3,0.9146
2025-05-01,Asia Pacific,E-commerce,Debit,3237075,41.5,0.0235,3157218.47,0.911
2025-05-01,Asia Pacific,E-commerce,Prepaid,838159,28.94,0.0245,594214.96,0.9064
2025-05-01,Asia Pacific,Fuel,Credit,4747486,80.98,0.0145,5574417.5,0.9009
2025-05-01,Asia Pacific,Fuel,Debit,3306221,43.4,0.0149,2138189.1,0.9095
2025-05-01,Asia Pacific,Fuel,Prepaid,926657,27.77,0.0148,380825.43,0.9099
2025-05-01,Latin America,Retail,Credit,2279635,81.76,0.0177,3299160.51,0.8661
2025-05-01,Latin America,Retail,Debit,1745195,43.03,0.0175,1314217.47,0.8714
2025-05-01,Latin America,Retail,Prepaid,430065,28.36,0.0184,224405.49,0.8696
2025-05-01,Latin America,Travel,Credit,2281902,85.11,0.0215,4175399.41,0.8713
2025-05-01,Latin America,Travel,Debit,1706626,40.15,0.0216,1479897.43,0.8669
2025-05-01,Latin America,Travel,Prepaid,451361,27.06,0.0215,262570.77,0.866
2025-05-01,Latin America,Dining,Credit,2184619,83.78,0.02,3660367.0,0.8663
2025-05-01,Latin America,Dining,Debit,1624942,42.06,0.02,1366843.99,0.8746
2025-05-01,Latin America,Dining,Prepaid,404030,28.71,0.019,220374.06,0.8708
2025-05-01,Latin America,Healthcare,Credit,2345001,86.57,0.0163,3309094.69,0.8665
2025-05-01,Latin America,Healthcare,Debit,1665266,40.3,0.0216,1449670.68,0.8714
2025-05-01,Latin America,Healthcare,Prepaid,447616,28.05,0.0155,194618.34,0.8678
2025-05-01,Latin America,E-commerce,Credit,2207772,88.49,0.0238,4649793.93,0.8631
2025-05-01,Latin America,E-commerce,Debit,1527890,40.69,0.0236,1467257.02,0.8769
2025-05-01,Latin America,E-commerce,Prepaid,433324,28.07,0.0245,298022.82,0.8706
2025-05-01,Latin America,Fuel,Credit,2231219,81.72,0.0147,2680285.61,0.8693
2025-05-01,Latin America,Fuel,Debit,1507667,43.78,0.0148,976846.32,0.8696
2025-05-01,Latin America,Fuel,Prepaid,412768,28.89,0.0144,171704.47,0.8768
2025-05-01,Middle East & Africa,Retail,Credit,1404810,83.66,0.0183,2150665.94,0.8335
2025-05-01,Middle East & Africa,Retail,Debit,934587,40.83,0.0183,698379.88,0.8359
2025-05-01,Middle East & Africa,Retail,Prepaid,250778,26.95,0.0177,119629.15,0.8239
2025-05-01,Middle East & Africa,Travel,Credit,1289940,87.41,0.0223,2514528.85,0.823
2025-05-01,Middle East & Africa,Travel,Debit,1055225,40.08,0.0223,943109.6,0.8235
2025-05-01,Middle East & Africa,Travel,Prepaid,278472,26.77,0.022,163978.44,0.8237
2025-05-01,Middle East & Africa,Dining,Credit,1328538,86.42,0.019,2181546.03,0.8342
2025-05-01,Middle East & Africa,Dining,Debit,1056467,40.76,0.02,861288.63,0.8367
2025-05-01,Middle East & Africa,Dining,Prepaid,252584,26.85,0.0193,130910.68,0.8357
2025-05-01,Middle East & Africa,Healthcare,Credit,1480985,83.71,0.0164,2033079.05,0.8244
2025-05-01,Middle East & Africa,Healthcare,Debit,1010902,40.92,0.0162,670059.82,0.8312
2025-05-01,Middle East & Africa,Healthcare,Prepaid,248937,26.64,0.0161,106766.69,0.8253
2025-05-01,Middle East & Africa,E-commerce,Credit,1314935,88.41,0.0237,2755333.82,0.8306
2025-05-01,Middle East & Africa,E-commerce,Debit,1087391,40.8,0.0234,1038125.05,0.8301
2025-05-01,Middle East & Africa,E-commerce,Prepaid,274842,28.25,0.0238,184791.76,0.829
2025-05-01,Middle East & Africa,Fuel,Credit,1484505,83.77,0.0142,1765784.64,0.828
2025-05-01,Middle East & Africa,Fuel,Debit,964590,40.37,0.0143,556903.62,0.838
2025-05-01,Middle East & Africa,Fuel,Prepaid,249981,26.98,0.0142,95773.69,0.8344
2025-06-01,North America,Retail,Credit,6882622,81.1,0.0181,10102468.31,0.9567
2025-06-01,North America,Retail,Debit,4570646,42.42,0.0178,3451318.19,0.9564
2025-06-01,North America,Retail,Prepaid,1379243,28.15,0.0179,695003.67,0.956
